label,lat,long,riverName,stationGuid,wiskiID
Whitleyford Bridge,52.811719,-2.377451,Lonco Brook,990c9d7a-cc5b-4ad0-b1f1-7d87642398d9,2602
Blackford Bridge,53.565791,-2.293258,River Roch,2530158f-c930-4664-acb5-ce38d19d3bdc,690205
Woodhouse Mill,53.366838,-1.352044,River Rother,ccd2dcd2-9439-41e6-9e0a-cf124e772a68,F0304
Woodhouse Mill,53.36714,-1.351393,,ccd2dcd2-9439-41e6-9e0a-cf124e772a68,84532
Quidenham,52.450441,0.982414,"['River Whittle', 'River Wittle']",116a4260-8c89-421c-83fd-107fed334eaf,33045
Jordan,52.470319,-0.909557,River Jordan,9aa20788-e7de-449a-8b6c-2b623ba4d528,31022
Briantspuddle,50.739653,-2.253329,River Piddle,aeb7fc23-8687-4548-9f2f-c21b4cc0e59b,444310
Churchend,51.884909,0.36531,River Chelmer,279d5197-0819-4a62-89be-0aa177425e62,37011
Nettleham Beck,53.269596,-0.474867,Nettleham Beck,a941c6ca-6b2e-45b3-a515-198c39d4ceaa,30030
Carnwood,50.431758,-4.083214,River Plym,e268ebd4-97ae-4e44-857d-d01c4d838027,SX56F056
New Jumbles Rock,53.833722,-2.453428,River Ribble,1a707394-5443-4c2d-b903-8ad6e243a45e,713056
North Hykeham,53.174694,-0.57145,River Witham,0ed899ca-adc1-430f-9207-c37f1766cdbe,U30001
Wincanton A303,51.048987,-2.41251,River Cale,cea9b5f0-588a-4d9c-a43c-eceffa56b782,433210
Great Musgrave Bridge,54.51271,-2.364692,River Eden,0cd2802e-cd9a-41f4-abc1-317bf9fd7a1c,760112
Greenholme,54.914677,-2.803045,River Irthing,4d9c9969-529b-4990-850c-3a3cb03eb110,763308
Rolleston,52.851687,-1.639774,Rolleston Brook,90734a50-bf66-44ae-8f4a-d180130ca850,4076
Gipsy Lane,51.89464,0.186331,Stansted Brook,0f409f22-3a10-4200-a690-c6a72902bbdf,5129TH
Witton Park,54.67286,-1.733561,River Wear,05784319-693a-4d75-b29e-32f01a99ee4f,24008
Stanley,51.455677,-2.06563,River Marden,09aaf1dd-28ea-4230-9670-7709ee7aa970,530850
South Creake,52.884266,0.770922,River Burn,12e41a1b-b72e-4ea2-9a45-ce459d156560,34050
Rye Meads,51.769207,0.016685,Rye Meads Effluent Channel,89ccf565-fb71-43b7-8dba-d843e01363c3,5302TH
Rye Meads,51.769243,0.016643,,89ccf565-fb71-43b7-8dba-d843e01363c3,244027TP
Winterbourne Steepleton,50.706036,-2.525588,South Winterborne,c2ced941-2e52-41f7-a7d3-65d3a8064c03,445610
Rochdale,53.611067,-2.178685,River Roch,0b61ef5d-3db7-42de-ae00-ebd8df2b7312,690203
Allington,52.949749,-0.703007,Foston Beck,68db9881-47c2-4fd3-b08f-738aa59dcc3d,30031
Elizabeth Way,51.773908,0.073644,Canons Brook,250bacb0-6ff6-4252-b0ff-e4e3bd2c69ba,5189TH
Tallington Total,52.656869,-0.382584,River Welland,cc169352-30d8-4fc4-884e-b37cafbfad0f,31804
Tallington Total,52.656132,-0.38128,Maxey Cut,cc169352-30d8-4fc4-884e-b37cafbfad0f,31004
Prestwood,52.473154,-2.197148,River Stour,f4b5a4cd-85af-4782-9be0-97782029e7ab,2063
Staveley,53.266541,-1.337413,River Doe Lea,fee4928e-59c8-4f42-b1b1-9299ae2d71f1,F0103
Esher,51.382361,-0.376781,River Mole,024f218d-9a70-43b7-8ea2-7d038eeb2cff,3290TH
Moyles Court,50.873984,-1.772829,"[""Docken's Water"", 'Dockens Water']",ebc1166c-4d4e-4b0a-ae37-f8463436c5de,432800
Sydenham,51.435766,-0.027344,"['Pool River', 'River Pool']",ee1fdcfd-15f4-4a19-8356-acee538ae78d,4369TH
Bransbury,51.177889,-1.398321,River Dever,f8531ce2-c39e-4eaa-89a9-67302cacc66f,151804002
Brokenborough,51.602719,-2.124926,Tetbury Avon,91375047-e239-472d-93e4-96e1413b5567,530650
Bourton-On-The-Water Windrush,51.886747,-1.767867,River Windrush,e9f95177-02be-41bb-8728-40fe217bb6e1,1020TH
Skelton,53.991268,-1.134472,River Ouse,213d70b2-894b-406b-9dc3-31d3ccec7f54,F2405
Skelton,54.71651,-2.877175,,213d70b2-894b-406b-9dc3-31d3ccec7f54,605936
Swindon,52.512785,-2.205871,Smestow Brook,c4239733-713f-419c-a854-26de2cdb7d66,2067
North Brook,52.669181,-0.586069,North Brook,eb97fa6f-d2c5-49db-8829-7b994b0a68be,31016
Appleford Bridge,51.810531,0.674457,River Blackwater,2a87d87d-fcb7-4a46-9363-fd07fb25752a,37010
Stareton,52.340881,-1.512833,River Avon,2708da58-f4ea-46cb-943a-fcf3fa1ee9bc,2019
Roydon Glen Faba,51.764828,0.015113,River Stort,d45605aa-9a74-44d7-a684-5c9f3ca763da,5190TH
Oak Cottage,52.385363,-2.337805,Dowles Brook,c8f86ce2-0e87-441d-937b-17cce6b52e12,2034
Redbridge,52.492126,0.938899,River Thet,c4914aa1-8d0d-4d70-9918-e760fa9aaf88,33046
Littleborough,53.645347,-2.092047,River Roch,23312df2-1dd7-41d4-b5e7-fb675bb070c0,690206
Buildwas,52.636218,-2.525182,River Severn,57e8d163-310e-4d4c-a0f2-86055cc91da0,2134
St Dunstans Spring,51.230148,-2.489733,Mells River,52cd7d3c-b978-4f25-bb06-6b0b2ddc8cd3,531210
Denham Lodge,51.567599,-0.49112,River Misborne,162e2bb4-a4f7-48a7-910b-65a4f5cd0a4f,2879TH
Denham Lodge Side,51.569066,-0.489816,River Misbourne,162e2bb4-a4f7-48a7-910b-65a4f5cd0a4f,2879_w2TH
Bitton,51.42692,-2.459617,River Boyd,d977db74-52e3-46a6-91e8-42aa82d83e68,530350
Marshfield Bridge,53.092762,-2.487721,Valley Brook,6655e67c-b0ec-43b4-9ab0-15efa569578a,680403
Pixton,51.02311,-3.519966,River Exe,34202203-d1dc-4812-843a-715467152795,SS92F014
Bishops Hull,51.019008,-3.133699,River Tone,d7ea5745-0ca5-40fa-b5c9-3f788256411b,520560
Lilbourne,52.39513,-1.173227,River Avon,f7897367-bb3b-4599-8184-b8941e889c9c,2088
Catford,51.441668,-0.026931,"['River Ravensbourne', 'Ravensbourne River']",fc5e2495-e6bf-4b91-bf05-547b8ce5fa8c,4370TH
Whaddon,52.101809,-0.017376,Whaddon Brook,c15cb7f2-77d1-4cc2-8742-5adead1be2b4,33064
Little Walsingham,52.891864,0.874934,River Stiffkey,af21bf6e-b55d-429b-a3b4-65e372f0cb58,34020
Hartham Park,51.801234,-0.079759,River Beane,a5bf03e9-e63a-4cd5-8bc9-ab64c03808b9,4890TH
Carisbrooke,50.695132,-1.306101,Lukely Brook,3c66c370-e349-4093-a596-9671726bdcba,50301004
Burnt Mill,52.151539,0.067146,River Rhee,0daf6ff9-34de-454a-acd9-69f7a681231a,33021
Low Hall,51.574894,-0.043637,"['Lee Flood Relief Channel', 'River Lee']",fc053c40-2354-4f94-add2-1aa71fb0afc6,5380TH
Threlkeld,54.61374,-3.050402,River Glenderamackin,36b31933-6c0f-4c7b-af02-cc18c3f1c198,750504
Hynam Bridge,54.894577,-2.686891,River Gelt,f0718c85-fbe6-4bb5-9a00-91ef53c38567,763201
Bretons Farm,51.546517,0.183966,"['Beam River', 'River Beam']",6dba8818-bd17-424e-8568-eb699874e76a,5541TH
Roadford Comp,50.686638,-4.238978,River Wolf,14846041-47d6-49c2-8419-f70fc3bbe1b5,SX48F013
Amesbury,51.171523,-1.78526,"['Hampshire Avon', 'River Avon']",ea442d7a-f666-450a-a04f-449b7aec9edb,432130
Greenford,51.527366,-0.344873,River Brent,77d381c3-f098-4b67-b0d5-0e08a548fe0e,3870TH
Burcote,52.555338,-2.375983,River Worfe,faba42fb-8de9-4e60-a4f8-47c8271320e3,2024
Fenny Castle,51.191645,-2.719229,River Sheppey,d33ce11e-590d-4d44-af55-6a9b0c27e829,521010
Coventry,52.417908,-1.54648,River Sherbourne,23a70a2d-cdc4-4530-926c-5df5f72561d0,2129
Victoria Mill,53.2108,-0.116351,River Bain,8e8296b1-6e4d-49e3-a197-cfcd0962e1b3,30027
Broken Scar,54.518355,-1.601051,River Tees,6add4e80-29ba-4ff6-9e5a-233795d59b26,F3501
Scalehill,54.580895,-3.318128,River Cocker,532a2993-7275-4050-8df4-b2314bc4f8e0,751612
Bishops Stortford Castle,51.871265,0.163668,River Stort,08c2cb5f-28c4-459d-960a-251dfaf541b0,5142TH
Goldbridge,50.974053,0.034122,River Ouse,887950f8-6b72-48c3-8f25-b32c6a0e688b,352810006
Atherfield,50.619085,-1.353966,Atherfield Brook,fe57175f-cfc7-4fcb-bed7-6a146ef67336,50601011
Skip Br. K.Hammerton,53.998494,-1.265485,River Nidd,aaac507d-5e62-474f-815d-c0b46aea04e8,F2102
Hawley,51.424331,0.2312,River Darent,3ab02013-e0a1-4215-96f2-22f078b21f21,451321001
Cranford Park,51.488753,-0.412558,River Crane,3d00208c-2ec1-4a84-9b0b-5b27b0fc6b7c,3660TH
Lea Marston Lakes,52.5408,-1.694665,River Tame,6b62b651-1922-40b1-b2dc-b487a77c55b4,4080
Tenbury,52.313342,-2.591467,River Teme,2b62e149-59e0-47e9-8650-dabee432da82,2008
Colsterworth,52.810947,-0.623462,River Witham,52814202-3a6e-475d-a6ee-ee5050b9342d,30017
Fulling Mill,51.837638,-0.221289,River Mimram,ce975340-e8ff-4b3d-bfc5-7ba57026ac22,4770TH
Causey Bridges,53.425074,-2.622247,Sankey Brook,a19fe1fc-0e4d-4e1f-88dd-7667af4b3d9d,694039
Littlethorpe,52.571046,-1.201646,River Soar,d1df8d19-d1f7-4e83-8aa6-75820613be72,4082
Lechlade,51.692172,-1.672989,River Leach,ef76b105-7412-45fc-976d-972c1f7e185a,0890TH
Willow Tree Farm,51.692029,-1.703877,,ef76b105-7412-45fc-976d-972c1f7e185a,SU29_94
Meagre Farm,52.254252,-0.307826,River Kym,183111ef-5afe-463b-8934-30889ba56be9,33012
Armley,53.801967,-1.575189,River Aire,655a16a0-8498-4b83-a8f6-6816952b2262,F1707
Ilam,53.053591,-1.792803,River Manifold,849b6df0-9cb0-4acc-b42e-59fc1071cb65,4031
Gribbleford Bridge,50.793341,-4.090328,River Lew,f9fcfbc0-af1b-46f6-bf20-6d8aedc1c72f,SS50F007
Haw Bridge,51.94917,-2.227052,River Severn,a1136eb6-a447-4f77-89f6-5cb8d556898c,2057
Easton,51.089585,-1.271532,River Itchen,01d20c0f-8352-412f-8416-6a164f2381f4,152204002
Frenchay,51.492605,-2.523597,Bristol Frome,f4a37857-9d23-4ab2-af0d-81171ad0d52a,530270
Stapleford,52.141965,0.148004,River Granta,1c1e42b5-f8e3-4811-b5cc-37330e028d61,33053
Addlestone,51.374134,-0.478063,"['The Bourne', 'Addlestone Bourne']",976c372b-8d8d-4dc7-8673-bbbc707423c5,2989TH
Willen,52.058687,-0.714748,River Ouzel,3db09b08-5c7e-4f20-9363-2691eba109f8,33015
Abingdon,51.666719,-1.305216,River Ock,c257f8de-5cf1-4c1f-9b46-deea2006d745,"['1790_w1TH', '1790TH']"
Brixworth,52.330212,-0.920416,River Nene,272fc811-86a6-4abc-b6e0-7ee3661744cb,32026
Borough Bridge,51.087614,-1.189322,Candover Stream,27c3e7a3-3357-478d-bdd5-17a3739cbc2c,152203001
Bredon,52.033483,-2.117073,River Avon,b401b1e3-c946-4a3e-bca3-3427e64eebba,2128
Bridgham,52.432388,0.877025,River Thet,2836432d-1548-49d1-9330-dd4ce973a3e0,33044
Meldreth,52.100617,0.010489,River Mel,52cf243f-5610-421a-94d4-f3b715fcef81,33083
Stisted,51.88834,0.603907,River Blackwater,6aff06c9-d547-4ee4-b62e-eee5e5efa01b,37017
Hadleigh,52.047662,0.950823,River Brett,f3536ad3-46f4-4882-a605-260958220d85,36005
Carshalton,51.367034,-0.162812,"['River Wandle', 'Carshalton Branch']",efe2509e-d4c4-42a8-ae09-dcc1ffcbfe67,4159TH
Norley Bridge,50.779392,-4.128077,"['River North Lew', 'West Lew']",0e04bb35-f2a5-4f5e-9e4c-3ffc9d6d4af2,SX59F053
Siblyback Weir,50.505924,-4.495089,Trib (fowey),1aa41da2-0712-475e-beeb-a22df0cb7bfc,SX27F009
Eddys Bridge,54.851887,-1.937552,River Derwent,78f44c69-5edc-486a-8c14-1f59391fb7e8,23002
Farnham,51.20945,-0.80355,River Wey,64ef32d2-8077-46a8-9217-9194fb18f8bd,3020TH
Hulver Bridge,52.428341,1.625711,Hundred River,9c323633-3c7f-4e96-b93e-980109bf97e8,35021
Saxons Lode,52.049581,-2.200467,River Severn,f120647f-1a02-4597-8ba7-3cd7a1c90635,2032
Maiden Newton,50.77696,-2.573669,"['River Frome', 'Dorset Frome']",0e11ff44-2d10-4460-9b0f-1d9278be185f,445310
Allotments,54.193244,-3.084556,Town Beck,02d5c02d-c2a7-4b68-8cdf-402fc404fa76,736417
Plucks Gutter,51.324401,1.255693,River Stour,2ec41641-3875-4613-8d97-2ddbe6b1a4ad,654802012
Plucks Gutter,51.328738,1.258886,,2ec41641-3875-4613-8d97-2ddbe6b1a4ad,644801001
Naunton Hall,52.129648,1.390579,River Deben,bd2496a3-6740-41be-b251-6d2b231a55ab,35002
Southwaite Bridge,54.640384,-3.348254,River Cocker,cdeb0ab1-6c05-43f5-aa47-cb6248d8ffee,751613
Footholme Flume,53.970893,-2.530637,River Dunsop,8736a5d8-133a-46cc-b277-b6a20b7fd88c,711086
Footholme,53.971,-2.530821,,8736a5d8-133a-46cc-b277-b6a20b7fd88c,573719
Shefford,52.040422,-0.335802,River Flit,912a6d1f-035b-4d82-b83e-a09788190c61,33028
Blue Bridge,53.74458,-2.661773,River Darwen,7b8eea56-6cc1-42dc-8a18-c80bb003a37c,713122
Pillaton Mill,50.44025,-4.298958,River Lynher,817d17c7-3e01-4bc9-a7b3-8e2a5c6d0e5b,SX36F069
Wilton,51.076386,-1.862553,River Nadder,439b85d9-21c4-4ae9-839f-5b31d1625aba,432210
Horstead,52.724414,1.35556,River Bure,b49af755-891b-490a-8a2b-0896237f1936,34019
Pickering Ings Bridge,54.227169,-0.788071,Pickering Beck,141185ba-bb77-4239-849f-d17a01933e3b,F2515
Water Orton,52.520795,-1.751692,River Tame,2c7641ce-5071-4dbb-a20f-1c7d32a1945d,4003
Alma Weir,54.133409,-1.518334,River Skell,58f572ff-9fd1-4ebd-a05d-faf9e5c68fb5,F2216
Prittlewell,51.552418,0.642391,Prittle Brook,06e0b3c2-c771-4b8b-84e6-5846c64b5f16,37052
Blackwater,50.675655,-1.285598,River Medina,7391ff74-74f1-4e29-927e-1a472e7925cc,50301008
Stansted Springs,51.900919,0.179397,River Stort,d32a665b-92bd-450e-98fb-2dc9398ac805,5106TH
Stansted Springs 1,51.900981,0.179458,Stansted Springs,d32a665b-92bd-450e-98fb-2dc9398ac805,5106_w1TH
Stansted Springs 2,51.900796,0.18022,Stansted Springs,d32a665b-92bd-450e-98fb-2dc9398ac805,5106_w2TH
Galgate,53.991752,-2.792131,River Conder,fd0f850f-2f54-46c0-ad53-1c56361d930c,724836
Newton-On-Ouse,54.036111,-1.222971,River Kyle,b7d7ad0f-c16b-485d-9dcc-f4f845995a11,F2480
East Stoke Flume,50.681052,-2.189221,"['River Frome', 'Dorset Frome']",2c8a3836-a281-4a0e-b196-e7be47c80ddd,445910
Rothbury,55.308429,-1.895897,River Coquet,13d2950b-9382-4c47-a378-875a2e2f10de,22009
Reaverhill,55.053461,-2.149371,River North Tyne,13e619ad-ce41-428c-94a6-a93e550e64f4,23003
Cerne Abbas Kettle Bridge,50.811733,-2.478118,River Cerne,02c2361b-a383-4dfa-86f6-1475a11a9ccf,445532
Norton Bavant,51.183981,-2.132172,River Wylye,bdf4b017-b900-4dd5-b889-8990d9a2ee36,432320
County Bridge Euston,52.387,0.779403,Little Ouse River,36515ff1-a12b-4834-967a-582032db3775,33011
Langworth,53.27521,-0.402379,Barlings Eau,f25278f2-f4b5-4d32-86b1-e00e6cd33a6f,30902
Lode,52.242159,0.240538,Quy Water,1dd7b0f3-1823-4183-8286-77154d751b96,33056
Loddiswell,50.314236,-3.800826,River Avon,c1e5e157-2320-48a9-9bb7-18db98d85fcb,SX74F051
Langdon,54.673067,-2.230773,Langdon Beck,8f4ea118-cb20-4068-a54b-1c59c9e028f7,F3589
Wallers,50.883217,0.381727,Waller's Haven,20d3f938-c200-4435-b376-b860e3d14432,351220099
Keynsham,51.419109,-2.487911,River Avon,0de6e236-9381-4dee-b1c6-c80c9ed01208,530188
Berkeley,51.686426,-2.460679,"['Little Avon River', 'Little Avon']",c305da5e-a910-49d8-b07c-434b1d1ee109,542349
Harwood,54.673069,-2.234448,Harwood Beck,fa869369-4a45-4377-8d05-ec4f3a530e46,F3581
Crabble Mill,51.140192,1.287219,River Dour,7963009e-7d60-45d9-9ab6-35c176111128,654019001
Lexden,51.898986,0.851047,River Colne,c126ae2b-2a89-4867-ad78-2a0685b93678,37005
Mogden,51.463986,-0.340257,Duke Of Northumberland's River,1b5206df-b717-411b-982c-9b6b26418156,3695TH
Drungewick,51.067869,-0.488686,River Lox,3c6b6e7d-78d1-414c-899e-59a2bbabdce4,254240009
Weybridge,51.37248,-0.466322,River Wey,2629abeb-e504-49f7-9996-080f37e15930,3090TH
Banbury,52.066089,-1.332824,River Cherwell,08a56e86-d214-4288-8726-8de31eb55766,1420TH
Rudheath,53.242047,-2.499577,River Dane,99ef9f3b-c468-4bd7-90b9-ff505be46b98,681210
Heighington Beck,53.212466,-0.443501,Heighington Beck,75dfeed5-d047-42f2-aac2-64574ed6d4e6,30013
Rye Bridge,51.770008,0.006126,"['River Lea Or Lee', 'River Lee']",617d7d56-051e-4357-bd12-5ed0a71fa78d,5280TH
Slade Brook,52.377693,-0.718949,"['Slade Brook', 'River Ise']",09613520-a40c-48eb-8260-6266468f5cf3,32033
Sewardstone Road,51.681471,0.004958,"[""Cobbin's Brook"", 'Cobbins Brook']",daca0d8d-b3de-4945-81fb-b01f249210f6,5329TH
Iping Mill,50.999224,-0.786918,River Rother,e3990cb0-3ae8-4cd4-b009-55290be90c92,254340011
Iping Mill,50.999367,-0.786815,,e3990cb0-3ae8-4cd4-b009-55290be90c92,318245
Frampton Cotterell,51.537798,-2.481149,Bristol Frome,aaf8fe03-f3db-43f4-8ce6-701ebfac9ca7,530240
Frampton Cotterell Mill,51.537976,-2.481613,,aaf8fe03-f3db-43f4-8ce6-701ebfac9ca7,5302070SC
West Meon,51.011405,-1.076771,River Meon,4a5d6a89-7891-451d-8c2f-0eba9ff7b71b,152803002
Church Wilne,52.880546,-1.345613,River Derwent,370cba4c-c28e-4063-aaea-a99575c408b6,4067
Holton,52.337175,1.530667,River Blyth,b69080d3-02f1-48d0-982c-0150b478a8f7,35013
Wildmoor Flume,52.369737,-2.06259,"['Battlefield Brook', 'River Salwarpe']",e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4,2898
Wimpole,52.118971,-0.054461,River Cam Or Rhee,cd8c5956-30bd-4242-9d18-ce24ce0a3f30,33027
Wimpole Hall,52.13733,-0.061377,,cd8c5956-30bd-4242-9d18-ce24ce0a3f30,TL35_001
Maidenhead,51.52419,-0.70203,River Thames,79515906-3efd-424e-8e32-0db1873cb3a3,2604TH
Broadwey,50.653707,-2.473201,River Wey,5f23ee39-cca5-4cf3-a793-a3098db4b071,446020
Acton Lane,53.395655,-3.121735,Arrowe Brook,361ea25c-e13b-4577-8689-2f3bfc3199a2,685517
Bradshaw Tennis Club,53.60586,-2.404434,Bradshaw Brook,ffe31960-febf-4c98-963d-6f23354add54,690470
Copford Hall,51.955272,0.426925,River Pant,2cfe8824-6390-42cc-91c5-10718aa0ab03,37016
Westwick,54.098061,-1.456997,River Ure,e2db454d-9cdd-43b0-b47c-6fb047bd6fb4,F2202
Garsdon,51.589471,-2.062027,Charlton Stream,9e4f7156-b832-4882-86b6-7155d30ffced,530110
Meldon,50.706654,-4.036259,West Okement River,7aec20ef-6d53-43e0-80dd-7431d5ce6495,SX59F051
Calthorpe Park,52.460329,-1.897294,River Rea,6e354c27-1342-485c-acad-79b15e41dcf0,4039
Butts Bridge,52.226409,-2.730375,River Lugg,f0ce59f5-6075-4861-8976-be2f44424535,55021
Bellingham,55.142735,-2.262219,River North Tyne,ac5d441f-d997-4348-a8d1-9683503835e5,23037
Wookey,51.209414,-2.678463,River Axe,486b6f10-b986-43dc-b2e8-1a83c15d4051,521210
Dunston Beck,53.146861,-0.417763,Dunston Beck,ca41ca6f-ae17-4788-bcee-b32c1a918983,30019
Wadesmill,51.839044,-0.027533,River Rib,24734dfe-df3d-43fc-acda-77cbdbc2988e,4980TH
Cliburn,54.613368,-2.637025,River Leith,3d09c454-540b-4fb3-a5fb-072c33cf8c4b,760280
Congham,52.787656,0.54952,Congham Brook,e1571739-3d8f-46e9-8d88-54e72aa56f0a,33072
Wraxall,51.440693,-2.745221,Land Yeo,ac400e1e-eff8-4029-9f6f-c73eb649b4bf,521510
Fordham,52.306115,0.390665,River Snail,fa1df2df-6c46-45ec-9aad-331c095431cb,33050
Rippingale,52.829816,-0.331042,Rippingale Running Dyke,75ed9d12-9ca5-4607-8658-c80b979a1310,30022
Low Houses Nr. Hawes,54.289962,-2.257904,Snaizeholme Beck,37772543-7410-45ad-aa14-75d97aaffe1d,F2290
Burnt House,50.664685,-1.176674,"['River Yar', 'Eastern Yar']",b326bac6-9b5e-446c-bde5-2643a0eb5cac,50101011
Upavon West,51.302406,-1.809839,"['Hampshire Avon', 'River Avon']",b0d98d93-45de-40c1-a1cf-cd32484c3542,432120
Upavon East,51.302496,-1.809868,"['Hampshire Avon', 'River Avon']",b0d98d93-45de-40c1-a1cf-cd32484c3542,432110
Staines Ash,51.440376,-0.512035,River Ash,3769621b-8599-4bcf-b5f9-1017619dbed2,3110TH
Brede Weir,50.9307,0.578338,River Brede,77b42c7f-1412-4ea1-8e85-7fc99b8ee3a3,556330002
Clappers Bridge,50.926858,0.02415,Bevern Stream,e0cc2ab9-31be-4249-9568-65b76de876c2,352711019
East Stoke Weir,50.679706,-2.182068,Dorset Frome,3435c742-67ba-42d0-8e82-b8bee647c87c,445920
Water Hall,51.773132,-0.117522,"['River Lea Or Lee', 'River Lee']",814e58ed-cec3-488b-9a99-cd0b3fa24a57,4690TH
Pen Mill,50.943441,-2.608695,"['Somerset Yeo', 'River Yeo']",3b5fce31-211e-4999-b7b5-b9fcf1e1ae3d,520240
Loughton,51.640481,0.081584,River Roding,64118c69-e564-40c3-9fec-0e6047e955b9,5470TH
Wareside (Mardock),51.814817,0.020302,River Ash,2d91e39c-81a4-4fbe-9a87-7bbec794ec87,5080TH
Pound Mill,51.43615,-0.514892,Wraysbury River,3f750cca-ba3a-470e-b320-ea12543343c1,2896TH
Bramshill,51.326719,-0.917373,River Hart,a9d74547-58ba-498f-9fe0-6d95901507ed,2458TH
Springfield,51.736657,0.479473,River Chelmer,8dfc9b31-d090-4988-acfc-562ee23bb9d7,37008
Shillmoor,55.363296,-2.180352,Usway Burn,12ebc12e-43be-4599-ac5b-57c6d357cc47,22003
Cropple How,54.36799,-3.339036,River Esk,1d9b9038-501a-459e-8bad-5fe0962c9cb9,742006
Wheatley,51.740681,-1.115125,River Thame,b86817d4-c71b-4bd4-ab64-4982bf812b12,1980TH
Trengoffe,50.477206,-4.595318,Warleggan River,f87436ec-9077-49de-85c0-bf935ee0e3f8,SX16F060
Fosters Bridge,52.616454,-0.582451,River Chater,4389ee79-c789-4ad7-aa83-f79b28f51448,31010
Billingford,52.359321,1.182289,River Waveney,f8b80146-bdfd-419b-9d09-1bd05c274034,34010
Wooler,55.546373,-2.010583,Wooler Water,e3a215cc-bf59-44e6-9c07-90122efea9e5,21033
Leehamford Bridge,51.143171,-3.892262,River Bray,1c1c7743-d410-49e6-a57c-4bfa9097eac7,SS63F015
Adelphi Weir Upstream,53.484914,-2.266478,River Irwell,e5dac99a-1800-40a7-be02-f9b8ac335659,690511
Kielder Burn,55.245011,-2.560803,Kielder Burn,f4e33ecf-176b-44e9-b45f-8f2990d18547,23011
Bourne End Hedsor,51.571866,-0.70858,River Wye,678aa360-300c-4c54-a3b1-47604cb60971,2590TH
Croston,53.655464,-2.75971,River Yarrow,d19726f9-e3db-455e-904e-b6c91934cd34,700408
Croston Town Centre,53.660255,-2.773824,River Yarrow,d19726f9-e3db-455e-904e-b6c91934cd34,700445
Crakehill Topcliffe,54.154103,-1.350687,River Swale,d1a229c2-1eec-43dd-8b89-1999568e293c,F2302
Warwick,52.284987,-1.562922,River Avon,9468508c-aff1-4004-8e71-62ab2884a8fa,2091
Ewelme,51.619679,-1.073713,"['Ewelme Brook', 'Ewelme Stream']",fdc0c6cb-c938-4b40-9b8d-6bc0f81dbbec,1995TH
Ashton Weir,53.438164,-2.34395,River Mersey,ed2d0622-1e92-4886-a748-df6b7586d52c,692726
Waddingham Black Dyke,53.452492,-0.49287,Black Dike,aa93f4a2-cd35-4429-830b-c7280795f621,29011
Compstall,53.413649,-2.058116,River Etherow,d7af3b3d-cad2-464d-bf4a-7449d85152c1,692190
Feildes Weir Ultrasonic,51.758708,0.013812,River Lea Or Lee,cf4bcfd5-1059-4fd2-b742-0e9866ad4997,5300TH
Bollington Mill,53.379542,-2.406359,River Bollin,c02ac46e-bfca-4209-8521-5e1b8f2a7459,693515
Burnhope,54.75011,-2.225479,Burnhope Burn,f8c99b93-43b1-4d3e-90b6-be2b8333ed91,24011
Barden Lane,53.812381,-2.249554,Pendle Water,0e3d02a9-ecd9-4dfd-8626-a4be5105aba1,712113
Creeting St. Mary,52.166877,1.051201,Stonham Watercourse,1ec252f0-998e-4674-8b7a-4925957b4df9,35024
West Ayton,54.251016,-0.483998,River Derwent,28bb36cf-291b-45e7-b6de-52817e2b2417,F2708
Shide,50.690493,-1.288431,River Medina,69f4b3e5-a487-4769-aded-0d72062428e7,50301011
Pangbourne,51.484617,-1.087613,River Pang,d65f7681-89ab-4aff-9c42-59da80eb5120,2190TH
Willow Brook,52.527124,-0.42863,Willow Brook,cf3b4439-a244-41c8-b3e6-089f5ba5cee2,32002
Helston County Bridge,50.099947,-5.279833,River Cober,47066e6f-3478-4f39-83e7-8f4bdf4b0257,S20599_FW
Hurn,50.771492,-1.822349,Moors River,3e6ac6b0-3c12-482f-9d13-8d6407483b34,433610
St Michaels,53.863593,-2.817565,River Wyre,bba59546-8f69-4a24-8cc1-f4cdaebd754e,720517
Halsewater,51.020996,-3.132735,"['Halsewater', 'Halse Water']",f409c5a2-5d4f-41d2-a734-b0707c778dd5,520580
Salisbury Bourne,51.062736,-1.779756,River Bourne,6ca98855-a69f-458b-b798-6283f7644857,432420
Luton East Hyde,51.851486,-0.376103,"['River Lea Or Lee', 'River Lee']",0290cb45-0d9f-468c-8503-7bcae31594d3,4641TH
Withy Bridge,50.751899,-3.454344,River Clyst,e30e2f0a-e9ca-415f-8fb9-0df9f0133591,SX99U075
Manchester Racecourse,53.499886,-2.271622,River Irwell,8245803e-7926-4ff8-95fb-1f4b7be1d5cd,690510
Umberleigh,50.995466,-3.985034,River Taw,fafd42b9-ed79-459c-98a6-83b7692eab78,SS62F001
Clifton Hall,52.698684,-1.610847,River Mease,fb48c9a1-d91b-471a-a0fa-b5abe8ccbd4d,4175
Walcot,52.706674,-2.605506,River Tern,aded6ffd-1b3c-4fce-ad90-ec995a90a2a7,2012
Walcot,53.087506,-0.333857,,aded6ffd-1b3c-4fce-ad90-ec995a90a2a7,2_536
Wanes Blades Bridge,53.606998,-2.792997,River Douglas,848df754-3005-43aa-80ce-2dba4138e942,700306
